날짜,거래처,품목,수량,단가,공급가액,부가세,참조
2024-01-04,주식회사 금강테크,입금,0,0,242000,0,미결
2024-01-05,대영 종합상사,입금,0,0,374000,0,미결
2024-01-08,믿음철물,입금,0,0,330000,0,미결
2024-01-08,효인,"3M 절단석 프리미엄 @ 14""",250,5300,-1325000,-132500,외입
2024-01-08,효인,"TU-FLEX 옵셋 #24 @ 4""*6T*16MM",200,900,-180000,-18000,외입
2024-01-08,효인,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",1000,3450,-3450000,-345000,외입
2024-01-08,프라이스다운,"악티록스디스크(만조+패드)@4""*#36",-1,29000,29000,0,외출
2024-01-09,박재환,입금,0,0,480000,0,입금
2024-01-09,박재환,수당,0,0,-210000,0,출금
2024-01-09,프라이스다운,"M3 2 절단석 @ 5""",-50,1100,55000,0,외출
2024-01-09,대신화물(대정영업소),3M 장갑 컴포트-WT 혹한기4 @ M,-5,4500,22500,0,외출
2024-01-09,대신화물(대정영업소),입금,0,0,22500,0,입금
2024-01-10,대성종합테크,"티롤릿 절단석 (new)블루 @ 4""",-100,1300,130000,13000,외출
2024-01-10,대성종합테크,3M 장갑 수퍼그립200 @ L,-100,1750,175000,17500,외출
2024-01-08,동진철물,"다이센 절단석 하드타입 @ 5""",-100,1200,120000,0,견적
2024-01-09,유영찬,입금,0,0,300000,0,입금
2024-01-09,유영찬,수당,0,0,-73000,0,출금
2024-01-09,대광교역,"아카시 절단석 칸 @ 5""*16MM",1200,600,-720000,-72000,외입
2024-01-09,대전건재,"뉴 레즈본2 절단석 @ 4""",-100,650,65000,6500,외출
2024-01-09,대전건재,"뉴 레즈본2 절단석 @ 5""",-200,750,150000,15000,외출
2024-01-09,대전건재,"3M 절단석 01994(new) @ 4""",-50,2350,117500,11750,외출
2024-01-09,주식회사 자산,"악티록스디스크(만조+패드)@4""*#36",-30,17000,510000,51000,외출
2024-01-10,중부건재,"아카시 절단석 칸 @ 5""*16MM",-600,900,540000,54000,외출
2024-01-10,중부건재,"페어드 절단석 @ 5""",-400,1600,640000,64000,외출
2024-01-10,(주)제이원코리아,"이화 콘크리트 컷팅날(마른) @ 9""*2.7",2,52250,-104500,-10450,외입
2024-01-10,(주)제이원코리아,"이화 콘크리트 컷팅날(마른) @ 10""*2.7",3,54630,-163890,-16389,외입
2024-01-10,일성철물건재,"이화 콘크리트 컷팅날(마른) @ 9""*2.7",-2,61000,122000,12200,외출
2024-01-10,일성철물건재,"이화 콘크리트 컷팅날(마른) @ 10""*2.7",-3,65000,195000,19500,외출
2024-01-10,윤`s TOOL,입금,0,0,858000,0,입금
2024-01-10,(주)태경공구,입금,0,0,3394600,0,입금
2024-01-10,문화철물건재,"아카시 절단석 칸 @ 4""*16MM",-300,800,240000,24000,외출
2024-01-10,문화철물건재,"아카시 절단석 칸 @ 5""*16MM",-600,1000,600000,60000,외출
2024-01-10,대광교역,출금[결제,0,0,-792000,0,출금
2024-01-10,중부건재,"페어드 절단석 @ 4""",-500,1200,600000,60000,외출
2024-01-10,신성공구,"M3 2 절단석 @ 4""",-100,600,60000,6000,외출
2024-01-10,신성공구,"M3 2 절단석 @ 5""",-250,800,200000,20000,외출
2024-01-10,신성공구,"아카시 절단석 프리미엄 @ 5""*16MM",-200,1000,200000,20000,외출
2024-01-10,대광교역,"아카시 절단석 칸 @ 5""*16MM",2400,600,-1440000,-144000,외입
2024-01-11,(주)건영,"아카시 절단석 칸 @ 5""*16MM",-1200,1200,1440000,144000,외출
2024-01-11,부성종합상사,"M3 2 절단석 @ 4""",-500,500,250000,25000,외출
2024-01-11,풍성한상사,"페어드 절단석 @ 4""",-400,1050,420000,42000,외출
2024-01-11,풍성한상사,"페어드 절단석 @ 5""",-50,1600,80000,8000,외출
2024-01-11,풍성한상사,"뉴 레즈본2 절단석 @ 5""",-100,600,60000,6000,외출
2024-01-10,광림탑차,입금,0,0,990000,0,입금
2024-01-11,박재환,"티롤릿 절단석 블루 @ 5""",200,1200,-240000,0,반품
2024-01-11,박재환,"아카시 절단석 프리미엄 @ 5""*16MM",-600,700,420000,0,외출
2024-01-11,박재환,입금[신광철물,0,0,260000,0,입금
2024-01-11,박재환,수당,0,0,-100000,0,출금
2024-01-11,태진상사,"아카시 절단석 프리미엄 @ 5""*16MM",-200,1200,240000,24000,외출
2024-01-11,(주)건영,"아카시 절단석 칸 @ 4""*16MM",-300,1000,300000,30000,외출
2024-01-11,(주)건영,디월트 임팩드라이버 @ DCF887P2A,-1,0,0,0,증정
2024-01-11,대광철물공구,"아카시 절단석 프리미엄 @ 5""*16MM",-600,1000,600000,60000,견적
2024-01-11,대광철물공구,"티롤릿 터보날 타일용 @ 4""",-20,6000,120000,12000,견적
2024-01-11,(주)건영,입금,0,0,1914000,0,입금
2024-01-11,태진상사,입금,0,0,264000,0,입금
2024-01-11,오성자원,"뉴 레즈본2 절단석 @ 5""",-600,950,570000,57000,외출
2023-12-14,미래공구주식회사 평택지점,입금,0,0,145750,0,입금
2024-01-11,오성자원,입금,0,0,627000,0,입금
2024-01-11,대성종합테크,입금,0,0,335500,0,입금
2024-01-11,일성철물건재,입금,0,0,348700,0,입금
2024-01-12,영신건재,입금,0,0,780000,0,미결
2024-01-10,신광철물건재상사,입금,0,0,286000,0,미결
2023-01-12,명창종합상사,"악티록스디스크(만조+패드)@4""*#36",-3,22000,66000,6600,외출
2023-01-12,미래공구주식회사 평택지점,"티롤릿 옵셋 #36 @ 4""*2.7T",-40,1300,52000,5200,외출
2023-01-12,미래공구주식회사 평택지점,화물비,-1,4000,4000,400,외출
2023-01-12,미래공구주식회사 평택지점,"티롤릿 절단석 (new)블루 @ 4""",-100,1300,130000,13000,외출
2023-01-12,미래공구주식회사 평택지점,입금,0,0,204600,0,입금
2023-01-12,신성공구,입금,0,0,506000,0,입금
2024-01-14,대전건재,입금,0,0,365750,0,입금
2024-01-15,그린종합건재철물,입금,0,0,2000000,0,입금
2024-01-15,영진건재(장흥),"다이센 절단석 하드타입 @ 5""",-250,1200,300000,30000,견적
2024-01-15,넘버원어닝,"스틸포스 금속용톱날 @12"" (TH-SC305SB)",-2,90000,180000,18000,외출
2024-01-15,프라이스다운,"악티록스디스크(만조+패드)@4""*#36",-2,29000,58000,0,외출
2024-01-15,프라이스다운,"악티록스디스크(만조+패드)@4""*#60",-2,29000,58000,0,외출
2024-01-15,태성종합건축자재백화점,"다이센 절단석 하드타입 @ 4""",-600,900,540000,54000,외출
2024-01-15,태성종합건축자재백화점,"다이센 절단석 하드타입 @ 5""",-600,1100,660000,66000,외출
2024-01-15,주식회사 자산,"악티록스디스크(만조+패드)@4""*#60",-30,17000,510000,51000,외출
2024-01-15,알파연마테크,출금[결제,0,0,-7000000,0,출금
2024-01-15,원스톱 종합건축자재,입금,0,0,3586000,0,입금
2024-01-15,알파연마테크,출금[결제,0,0,-6548150,0,출금
2024-01-16,유영찬,"다이센 절단석 하드타입 @ 5""",-1200,650,780000,0,외출
2024-01-15,유영찬,"3M 절단석 65139(큐) @ 5""",-50,3650,182500,0,외출
2024-01-15,유영찬,입금,0,0,130000,0,입금
2024-01-16,리오더웨어하우스주식회사,"티롤릿 터보날 타일용 @ 4""",-10,5500,55000,5500,외출
2024-01-16,리오더웨어하우스주식회사,"티롤릿 터보날 타일용 @ 5""",-10,7500,75000,7500,외출
2024-01-16,리오더웨어하우스주식회사,"티롤릿 절단석 (new)블루 @ 4""",-50,1250,62500,6250,외출
2024-01-16,리오더웨어하우스주식회사,"티롤릿 절단석 @ 3""",-10,750,7500,750,외출
2024-01-16,리오더웨어하우스주식회사,"티롤릿 절단석 @ 14""",-25,3000,75000,7500,외출
2024-01-15,리오더웨어하우스주식회사,입금,0,0,517550,0,입금
2024-01-16,박재환,"티롤릿 절단석 @ 14""",-25,3000,75000,0,외출
2024-01-16,박재환,"베스트 절단석 @ 14""",-50,2100,105000,0,외출
2024-01-16,영진건재,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-100,3750,375000,0,외출
2024-01-16,영진건재,"3M 절단석 01994(new) @ 4""",-150,2300,345000,0,외출
2024-01-16,영진건재,"제일 절단석 흑돌 @ 14""",-125,2600,325000,0,외출
2024-01-16,영진건재,"다잘라컷팅날 @ 4""",-10,8000,80000,0,외출
2024-01-16,영진건재,"다잘라컷팅날 @ 5""",-10,10500,105000,0,외출
2024-01-15,영진건재(장흥),"3M 절단석 65139(큐) @ 5""",-50,3700,185000,18500,견적
2024-01-15,명성철물,"다이센 절단석 하드타입 @ 5""",-200,1200,240000,0,견적
2024-01-16,문화철물건재,입금,0,0,924000,0,입금
2024-01-16,천재철물상사,입금,0,0,236500,0,입금
2024-01-16,산동건철,"베스트 절단석 @ 14""",-50,2500,125000,12500,견적
2024-01-16,산동건철,"다이센 절단석 하드타입 @ 4""",-100,1000,100000,10000,견적
2024-01-16,산동건철,"다이센 절단석 하드타입 @ 5""",-100,1200,120000,12000,견적
2024-01-16,(주)삼성종합상사,"티롤릿 절단석 (new)블루 @ 4""",-50,1400,70000,7000,견적
2024-01-16,(주)삼성종합상사,"티롤릿 절단석 @ 14""",-25,3500,87500,8750,견적
2024-01-16,알파연마테크,벨로체 연마석 @ 4인치*6t,-600,400,240000,24000,외출
2024-01-12,박재환,입금[영진건재,0,0,780000,0,입금
2024-01-12,박재환,수당,0,0,-300000,0,출금
2024-01-16,원스톱 종합건축자재,"다이센 소프트타입 @ 5""",-600,750,450000,45000,외출
2024-01-16,영진건재,입금,0,0,1230000,0,입금
2024-01-16,알파연마테크,악티록스 만조,-1,870,870,0,견적
2024-01-16,알파연마테크,"악티록스 백업패드 @ 4""",-1,790,790,0,견적
2024-01-17,장기종합건재,"다이센 소프트타입 @ 5""",-600,750,450000,45000,외출
2024-01-17,블랙불코리아,"다잘라컷팅날 @ 5""",100,8800,-880000,-88000,외입
2024-01-16,명창종합상사,입금,0,0,72600,0,입금
2024-01-17,연무철물,"티롤릿 절단석 (new)블루 @ 4""",-100,1300,130000,13000,외출
2024-01-17,서울철물(평창),"티롤릿 절단석 (new)블루 @ 4""",-500,1300,650000,0,외출
2024-01-17,서울철물(평창),"티롤릿 절단석 블루 @ 5""",-100,1600,160000,0,외출
2024-01-17,서울철물(평창),"티롤릿 절단석 @ 14""",-50,3200,160000,0,외출
2024-01-17,서울철물(평창),3M 장갑 수퍼그립 핫 @ M,-45,4100,184500,0,외출
2024-01-17,공영공구,"악티록스디스크(만조+패드)@4""*#36",-10,20000,200000,20000,외출
2024-01-18,충청벤딩,"다이센 소프트타입 @ 5""",-600,700,420000,42000,외출
2024-01-17,유성자재마트,입금,0,0,1094500,0,입금
2024-01-18,박재환,입금[삼성종합,0,0,157500,0,입금
2024-01-18,박재환,"티롤릿 절단석 (new)블루 @ 4""",-600,1000,600000,0,외출
2024-01-18,박재환,"티롤릿 절단석 블루 @ 5""",-600,1200,720000,0,외출
2024-01-18,박재환,"티롤릿 절단석 @ 14""",-25,3000,75000,0,외출
2024-01-18,박재환,"다이센 절단석 하드타입 @ 5""",-600,600,360000,0,외출
2024-01-18,박재환,수당,0,0,-32500,0,출금
2024-01-17,(주)삼성종합상사,입금,0,0,173250,0,미결
2024-01-18,유영찬,"다이센 절단석 하드타입 @ 5""",-1200,650,780000,0,외출
2024-01-18,유영찬,입금,0,0,247500,0,입금
2024-01-18,유영찬,"다이센 절단석 하드타입 @ 4""",-1200,550,660000,0,외출
2024-01-17,북면건설,"다이센 절단석 하드타입 @ 5""",-200,1200,240000,0,견적
2024-01-17,북면건설,"베스트 절단석 @ 14""",-25,2400,60000,0,견적
2024-01-17,정읍철거,"다이센 절단석 하드타입 @ 5""",-1200,850,1020000,0,견적
2024-01-17,삼성공업,"다이센 절단석 하드타입 @ 5""",-100,1300,130000,0,견적
2024-01-18,주식회사구사,스포르팅 절단석 @ 5인치 * 16MM,-600,800,480000,48000,외출
2024-01-18,강일GTC,스포르팅 절단석 @ 5인치 * 16MM,600,450,-270000,-27000,외입
2024-01-18,민테크,"티롤릿 절단석 @ 16""",-40,4500,180000,18000,외출
2024-01-18,강일GTC,화물비,1,4000,-4000,-400,외입
2024-01-18,서울철물(평창),입금,0,0,1154500,0,입금
2024-01-18,민테크,입금,0,0,198000,0,입금
2024-01-18,인교종합상사,"다이센 절단석 하드타입 @ 4""",-1800,1000,1800000,180000,견적
2024-01-18,인교종합상사,"다이센 절단석 하드타입 @ 5""",-600,1200,720000,72000,견적
2024-01-18,한국철물공구건재,"제일 절단석 흑돌 @ 14""",-150,2500,375000,37500,외출
2024-01-18,넘버원어닝,"다이센 절단석 하드타입 @ 5""",-100,1200,120000,12000,외출
2024-01-18,넘버원어닝,"3M 푸른돌 #80 @ 4""*2T",-20,2500,50000,5000,외출
2024-01-18,유명철물종합상사,"다이센 절단석 하드타입 @ 5""",-600,1000,600000,60000,견적
2024-01-18,충청벤딩,입금,0,0,462000,0,입금
2024-01-18,넘버원어닝,입금,0,0,187000,0,입금
2024-01-15,넘버원어닝,입금,0,0,198000,0,입금
2024-01-19,유영찬,"다이센 절단석 하드타입 @ 4""",-600,550,330000,0,외출
2024-01-19,유영찬,"다이센 절단석 하드타입 @ 5""",-1200,650,780000,0,외출
2024-01-15,영진건재(장흥),입금,0,0,533500,0,미결
2024-01-19,박재환,입금[영양건재,0,0,530000,0,입금
2024-01-19,박재환,수당,0,0,-140000,0,출금
2024-01-19,박재환,"티롤릿 절단석 (new)블루 @ 4""",450,1000,-450000,0,반품
2024-01-19,박재환,"티롤릿 절단석 블루 @ 5""",400,1200,-480000,0,반품
2024-01-19,박재환,"티롤릿 절단석 @ 14""",25,3000,-75000,0,반품
2024-01-18,영양건축자재백화점,"티롤릿 절단석 (new)블루 @ 4""",-150,1400,210000,0,견적
2024-01-18,영양건축자재백화점,"티롤릿 절단석 블루 @ 5""",-200,1600,320000,0,견적
2024-01-18,영양건축자재백화점,입금,0,0,530000,0,미결
2024-01-19,대명종합건재,"뉴 레즈본2 절단석 @ 4""",-600,600,360000,36000,외출
2024-01-19,대명종합건재,"뉴 레즈본2 절단석 @ 5""",-600,800,480000,48000,외출
2024-01-19,주식회사구사,입금,0,0,528000,0,입금
2024-01-19,한국철물공구건재,입금,0,0,412500,0,입금
2024-01-19,(주)제일연마영남영업소,"티롤릿 절단석 (new)블루 @ 4""",-600,1050,630000,63000,외출
2024-01-19,(주)제일연마영남영업소,"티롤릿 절단석 블루 @ 5""",-100,1250,125000,12500,외출
2024-01-19,알파연마테크,"악티록스디스크(만조+패드)@4""*#60",960,13400,-12864000,-1286400,외입
2024-01-19,유영찬,입금[영진건재,0,0,485000,0,입금
2024-01-19,유영찬,수당,0,0,-140000,0,출금
2024-01-19,연무철물,입금,0,0,143000,0,입금
2024-01-20,풍성한상사,입금,0,0,330000,0,입금
2024-01-21,공영공구,입금,0,0,220000,0,입금
2024-01-22,진도PVC,"3M 절단석 큐비트론 @ 4""*16MM",-200,2500,500000,50000,외출
2024-01-22,진도PVC,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-300,3900,1170000,117000,외출
2024-01-22,부성종합상사,벨로체 연마석 @ 4인치*6t,-200,500,100000,10000,외출
2024-01-22,부성종합상사,"3M DISC 양모 @ 4""",-10,4600,46000,4600,외출
2024-01-22,박재환,입금[동산철물,0,0,270000,0,입금
2024-01-22,박재환,수당,0,0,-84000,0,출금
2024-01-20,동산철물건재,입금,0,0,297000,0,미결
2024-01-22,그린종합건재철물,"3M 절단석 프리미엄 @ 14""",-25,5800,145000,14500,외출
2024-01-22,그린종합건재철물,3M 장갑 수퍼그립 핫 @ M,-50,4400,220000,22000,외출
2024-01-22,그린종합건재철물,"티롤릿 절단석 블루 @ 5""",-100,1600,160000,16000,외출
2024-01-22,그린종합건재철물,"M3 2 절단석 @ 5""",-500,800,400000,40000,외출
2024-01-22,그린종합건재철물,"뉴 레즈본2 절단석 @ 4""",-100,700,70000,7000,외출
2024-01-22,(주)제일연마영남영업소,입금,0,0,830500,0,입금
2024-01-22,효인,"3M 절단석 큐비트론 @ 4""*16MM",200,2400,-480000,-48000,외입
2024-01-22,효인,3M 장갑 수퍼그립 핫 @ M,50,3800,-190000,-19000,외입
2024-01-23,주식회사 자산,"악티록스디스크(만조+패드)@4""*#36",-30,17000,510000,51000,외출
2024-01-24,(주)태진산업,"페어드 절단석 @ 4""",-200,1100,220000,22000,외출
2024-01-24,(주)태진산업,"페어드 절단석 @ 5""",-300,1600,480000,48000,외출
2024-01-23,유영찬,입금,0,0,315000,0,입금
2024-01-24,프라이스다운,"악티록스디스크(만조+패드)@4""*#60",-2,29000,58000,0,외출
2024-01-23,하동 일성철물,"다이센 절단석 하드타입 @ 4""",-100,900,90000,0,견적
2024-01-23,하동 일성철물,"다이센 절단석 하드타입 @ 5""",-100,1000,100000,0,견적
2024-01-23,마로현자원,"다이센 절단석 하드타입 @ 5""",-300,1200,360000,0,견적
2024-01-25,현진툴링,"다이센 절단석 하드타입 @ 5""",-1200,550,660000,66000,외출
2024-01-25,신흥철물,"아카시 절단석 프리미엄 @ 5""*16MM",-100,1000,100000,0,외출
2024-01-25,신흥철물,입금,0,0,100000,0,입금
2024-01-25,신성공구,"페어드 절단석 @ 5""",-50,1600,80000,8000,외출
2024-01-25,신성공구,"아카시 절단석 프리미엄 @ 5""*16MM",-90,1000,90000,9000,외출
2024-01-25,신성공구,"M3 2 절단석 @ 4""",-50,600,30000,3000,외출
2024-01-25,신성공구,"M3 2 절단석 @ 5""",-50,800,40000,4000,외출
2024-01-25,거성종합상사,입금,0,0,858000,0,입금
2024-01-23,진도PVC,입금,0,0,1837000,0,입금
2024-01-26,유영찬,입금,0,0,575000,0,입금
2024-01-26,유영찬,"다이센 절단석 하드타입 @ 4""",-600,550,330000,0,외출
2024-01-26,유영찬,"다이센 절단석 하드타입 @ 5""",-600,650,390000,0,외출
2024-01-26,유영찬,"베스트 절단석 @ 14""",-50,2100,105000,0,외출
2024-01-26,박재환,입금[산동건철,0,0,345000,0,입금
2024-01-26,박재환,수당,0,0,-130000,0,출금
2024-01-25,대흥철물(유),"다이센 절단석 하드타입 @ 4""",-100,1000,100000,0,견적
2024-01-25,대흥철물(유),"다이센 절단석 하드타입 @ 5""",-100,1200,120000,0,견적
2024-01-25,명신철물건재,"다이센 절단석 하드타입 @ 4""",-600,1000,600000,0,견적
2024-01-25,엘림농자재,"다이센 절단석 하드타입 @ 4""",-100,1200,120000,0,견적
2024-01-25,엘림농자재,"다이센 절단석 하드타입 @ 5""",-100,1500,150000,0,견적
2024-01-25,서산종합배관,"다이센 소프트타입 @ 5""",-100,1300,130000,0,견적
2024-01-25,서산종합배관,"다이센 절단석 하드타입 @ 5""",-100,1300,130000,0,견적
2024-01-25,산동건철,입금,0,0,379500,0,미결
2024-01-27,풍성한상사,입금,0,0,186000,0,입금
2024-01-26,신성공구,입금,0,0,264000,0,입금
2024-01-29,현대철물공구건재,"아카시 절단석 프리미엄 @ 5""*16MM",-500,1000,500000,50000,외출
2024-01-29,현대철물공구건재,"3M 절단석 01994(new) @ 4""",-100,2300,230000,23000,외출
2024-01-29,현대철물공구건재,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-100,3700,370000,37000,외출
2024-01-29,충남철물(부여),"아카시 절단석 프리미엄 @ 4""*16MM",-100,600,60000,6000,외출
2024-01-29,충남철물(부여),"티롤릿 절단석 @ 14""",-25,3400,85000,8500,외출
2024-01-30,제이케이(JK)종합상사,"로디우스 절단석 @ 5""",-200,1900,380000,38000,외출
2024-01-30,제이케이(JK)종합상사,"3M 절단석 01994(new) @ 4""",-100,2300,230000,23000,외출
2024-01-30,제이케이(JK)종합상사,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-100,3700,370000,37000,외출
2024-01-30,우리산업안전물산,입금,0,0,809600,0,입금
2024-01-30,(주)우리종합금속,"에이스 날개빼파 #60 @ 4""",1200,560,-672000,-67200,외입
2024-01-30,민영,"에이스 날개빼파 #60 @ 4""",-1200,660,792000,79200,외출
2024-01-30,민영,택배비,-2,5000,10000,1000,외출
2024-01-30,우리산업안전물산,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-150,3700,555000,55500,외출
2024-01-30,우리산업안전물산,"3M 절단석 01994(new) @ 4""",-50,2300,115000,11500,외출
2024-01-30,우리산업안전물산,3M 장갑 컴포트그립(GREEN) @ L,-200,1750,350000,35000,외출
2024-01-30,우리산업안전물산,3M 장갑 컴포트그립(GREEN) @ M,-100,1750,175000,17500,외출
2024-01-30,우리산업안전물산,3M 장갑 컴포트그립 @ L,-100,1750,175000,17500,외출
2024-01-29,드림종합상사,"로디우스 절단석 @ 5""",200,1630,-326000,0,외입
2024-01-30,박재환,"다이센 절단석 하드타입 @ 4""",-200,500,100000,0,외출
2024-01-30,박재환,"티롤릿 터보날 타일용 @ 4""",-20,4500,90000,0,외출
2024-01-30,박재환,"티롤릿 절단석 (new)블루 @ 4""",-100,1000,100000,0,외출
2024-01-30,박재환,"티롤릿 절단석 블루 @ 5""",-50,1200,60000,0,외출
2024-01-30,신광철물건재상사,"다이센 절단석 하드타입 @ 5""",-150,1000,150000,15000,견적
2024-01-30,효인,3M 장갑 컴포트그립(GREEN) @ L,200,1730,-346000,-34600,외입
2024-01-30,효인,3M 장갑 컴포트그립 @ L,100,1720,-172000,-17200,외입
2024-01-30,충남철물(부여),입금,0,0,159500,0,입금
2024-01-30,풍성한상사,입금,0,0,100000,0,입금
2024-01-30,제이케이(JK)종합상사,,0,0,1078000,0,입금
2024-01-30,(주)우리종합금속,택배비,2,4000,-8000,-800,외입
2024-01-31,강원툴,"체스코 절단석 @ 5""",400,1300,-520000,-52000,외입
2024-01-31,드림종합상사,출금[결제,0,0,-326000,0,출금
2024-01-31,민영,입금,0,0,882200,0,입금
2024-01-31,(주)진성이엔씨,입금,0,0,1870000,0,입금
2024-01-31,금강상사,"다이센 절단석 하드타입 @ 5""",-300,1200,360000,36000,견적
2024-01-31,수주테크,"악티록스디스크(만조+패드)@4""*#36",-20,20000,400000,40000,외출
2024-01-31,도영종합상사,"티롤릿 절단석 블루 @ 5""",-150,1600,240000,24000,견적
2024-01-31,엔케이엠알오,입금,0,0,44000,0,입금
2024-01-31,강일GTC,출금[결제,0,0,-904200,0,출금
2024-01-31,(주)제이원코리아,출금[결제,0,0,-295229,0,출금
2024-01-31,알파연마테크,입금,0,0,264000,0,입금
2024-02-01,박재환,입금[금남상사,0,0,1270000,0,입금
2024-02-01,박재환,수당,0,0,-473000,0,출금
2024-01-31,금남상사,입금,0,0,1497000,0,미결
2024-02-01,부성종합상사,입금,0,0,806850,0,입금
2024-01-31,중부건재,입금,0,0,1958000,0,입금
2024-02-01,주식회사 자산,입금,0,0,2046000,0,입금
2024-02-01,(주)기흥툴링,출금[결제,0,0,-3966600,0,출금
2024-02-01,유영찬,"3M 절단석 01994(new) @ 4""",-50,2300,115000,0,외출
2024-02-01,유영찬,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-100,3650,365000,0,외출
2024-02-01,유영찬,"티롤릿 절단석 블루 @ 5""",-300,1350,405000,0,외출
2024-02-01,삼환,"페어드 절단석 @ 4""",-500,1100,550000,0,외출
2024-02-01,영진철물 유영찬,"3M 절단석 01994(new) @ 4""",-50,2400,120000,12000,견적
2024-02-01,영진철물 유영찬,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-100,3850,385000,38500,견적
2024-02-01,삼환,"페어드 절단석 @ 5""",-400,1600,640000,0,외출
2024-02-01,삼환,입금,0,0,1190000,0,입금
2024-02-01,삼환,벨로체 연마석 @ 4인치*6t,-200,420,84000,0,외출
2024-02-01,삼환,"TU-FLEX 옵셋 #60 @ 4""*2T*16MM",-200,800,160000,0,외출
2024-02-01,삼환,"TU-FLEX 옵셋 #80 @ 4""*2T*16MM",-200,800,160000,0,외출
2024-02-01,보성PVC,"다잘라컷팅날 @ 5""",-10,11000,0,0,증정
2024-02-01,유영찬,"다잘라컷팅날 @ 5""",-10,9800,98000,0,외출
2024-02-01,유영찬,택배비,-1,3300,3300,0,외출
2024-02-01,삼환,"DCK 그라인더 KSM03-100A @ 4""",-10,15000,150000,0,외출
2024-02-01,삼환,"DCK 그라인더 KSM13-100 @ 4""",-10,15000,150000,0,외출
2024-02-01,한국레즈본,레즈본 플랩디스크 #60,100,600,-60000,-6000,외입
2024-02-02,두기텍(주),"베스트 절단석 @ 14""",-100,3000,300000,30000,외출
2024-02-02,주식회사 고려철물건재,"아카시 절단석 프리미엄 @ 5""*16MM",-600,1200,720000,72000,외출
2024-02-02,주식회사 고려철물건재,"제일 절단석 흑돌 @ 14""",-25,0,0,0,증정
2024-02-02,유영찬,입금,0,0,701300,0,입금
2024-02-02,유영찬,"다이센 소프트타입 @ 5""",-1200,600,720000,0,외출
2024-02-02,유영찬,레즈본 플랩디스크 #60,-100,700,70000,0,외출
2024-02-01,보성PVC,"티롤릿 절단석 블루 @ 5""",-300,1600,480000,0,견적
2024-02-01,보성PVC,"다이센 절단석 하드타입 @ 5""",-300,1200,360000,0,견적
2024-02-02,유영찬,"제일 절단석 흑돌 @ 14""",-125,2450,306250,0,외출
2024-02-02,유영찬,"3M 절단석 프리미엄 @ 14""",-50,5500,275000,0,외출
2024-02-02,주식회사 우경메탈,"다이센 소프트타입 @ 5""",-1200,900,1080000,108000,견적
2024-02-02,주식회사 우경메탈,레즈본 플랩디스크 #60,-100,900,90000,9000,견적
2024-02-02,충남철물포장,"제일 절단석 흑돌 @ 14""",-125,2650,331250,33125,견적
2024-02-02,충남철물포장,"3M 절단석 프리미엄 @ 14""",-50,5600,280000,28000,견적
2024-02-05,박재환,입금[삼선,0,0,1400000,0,입금
2024-02-05,박재환,수당,0,0,-400000,0,출금
2024-02-05,태평양희현유통,설렘31호,40,24000,-960000,0,외입
2024-02-05,지원에스티,,0,0,0,0,????
2024-02-05,유영찬,입금[충남철물포장,0,0,611250,0,입금
2024-02-05,유영찬,수당,0,0,-30000,0,출금
2024-02-05,일등공구,"페어드 절단석 @ 4""",-500,1150,575000,57500,외출
2024-02-05,프라이스다운,"M3 2 절단석 @ 4""",-50,900,45000,0,외출
2024-02-05,동일철물,"악티록스디스크(만조+패드)@4""*#36",-15,19000,285000,28500,외출
2024-02-05,동일철물,GMG 장갑 웜그립L2005W @ XL,-200,3350,670000,67000,외출
2024-02-05,동일철물,"TU-FLEX 옵셋 #24 @ 4""*6T*16MM",-200,1200,240000,24000,외출
2024-02-05,동일철물,"악티록스디스크(만조+패드)@4""*#60",-15,19000,285000,28500,외출
2024-02-05,윤`s TOOL,"페어드 절단석 @ 5""",-400,1500,600000,60000,외출
2024-02-05,일등공구,입금,0,0,632500,0,입금
2024-02-05,효인,"TU-FLEX 옵셋 #24 @ 4""*6T*16MM",200,900,-180000,-18000,외입
2024-02-05,효인,택배비,1,6000,-6000,-600,외입
2024-02-05,주식회사 자산,"악티록스디스크(만조+패드)@4""*#60",-30,17000,510000,51000,외출
2024-02-02,(주)삼선,입금,0,0,1540000,0,미결
2024-02-02,주식회사 우경메탈,"악티록스디스크(만조+패드)@4""*#36",-3,0,0,0,견적
2024-02-06,관산철물건재,"아카시 절단석 칸 @ 5""*16MM",-600,950,570000,57000,외출
2024-02-06,관산철물건재,"3M 절단석 47420(큐3) @ 5""*1.0t*15.88mm",-100,3700,370000,37000,외출
2024-02-06,관산철물건재,"3M 푸른돌 #60 @ 4""*2T",-80,2150,172000,17200,외출
2024-02-06,그린종합건재철물,"체스코 절단석 @ 4""",-200,1400,280000,28000,외출
2024-02-06,그린종합건재철물,"체스코 절단석 @ 5""",-400,1700,680000,68000,외출
2024-02-06,그린종합건재철물,"뉴 레즈본2 절단석 @ 4""",-100,700,70000,7000,외출
